,zhdh,black_flag
1690,D0E9B94ACDF90C90,0
1691,75BCA379A6AAA2C2,0
1692,FE4A813740BDF3B2,0
1693,A87C4D7644C71E79,0
1694,BF93D26A810A171D,0
1695,4A546B8B12FA48B8,0
1696,298B8D159D8CF3FA,0
1697,DFB9E0C706D2FAC3,0
1698,6DC02612B7ED581F,0
1699,387E92ADAE309595,0
1700,BDE2CD1690BFC496,0
1701,0B11948B0F57B57A,0
1702,5BE4DB7832E002CA,0
1703,956BAD78C802B169,0
1704,511352082108DB5A,0
1705,255E563640F0C157,0
1706,B79FE273156D7118,0
1707,82FF259171E3784C,0
1708,53B206FB94800B67,0
1709,B3EBF22F70A3394C,0
1710,38A969BE6B76556C,1
1711,924D9CAE39EB10C5,0
1712,FF2A65F9863B60E0,0
1713,6F907CA904D836AB,0
1714,0F62A20D2B2DA56F,0
1715,C10E7BEB7B49BB15,0
1716,29118B057202F3D8,1
1717,BA92E631DFE521C1,0
1718,B8E83EB78AE995C7,1
1719,D5A0F139DCEA4531,1
1720,27D9860FE7C377D8,1
1721,06AAB8E10EC62B01,0
1722,115BF68F830F5136,0
1723,21F5A6AFE0CB1B08,0
1724,1B926053FA8AB182,0
1725,FB8C79087DEC3E34,0
1726,722C7806C6C4648D,0
1727,B4ACED6E5845CAC0,0
1728,B3830F54CAD07808,0
1729,B4D0F72B473E9E88,0
1730,FD23B91ADDD73254,0
1731,E020CE64132B6C68,0
1732,67647AFF8A8D13EB,1
1733,0597265C68B93235,0
1734,A6FFF98FF04756CB,0
1735,46DC610CAAB0C6EB,0
1736,B7E45474B8000748,0
1737,94956E9F54B1CA24,0
1738,20EADFEDDE00B126,0
1739,90459CC7716AE35C,1
1740,0EF72BED1365DA8D,1
1741,0B70B8E255C56801,0
1742,2E3FFEAD95F3E157,0
1743,04B62F0BCCD4C56A,0
1744,3F6B510F536CD46D,0
1745,EF039187B90C7B83,1
1746,468F056A742A7CA3,1
1747,3921A835F49C75F5,0
1748,1BC0A8881003A958,0
1749,10DCB3845DDE95B8,0
1750,A7C9A6745D690A82,0
1751,C285BA1C53D73BB8,0
1752,6773ED586F98FFAA,0
1753,F414D162431A05F0,0
1754,A9F61A408A374652,0
1755,827EE8FC44D3EB70,0
1756,DF0392225E66D4AB,0
1757,5BE1F4F854868DD5,0
1758,B85DC9D1D94EAB19,0
1759,A19E1FCF004B908E,0
1760,FE673A96EDFCD4E5,0
1761,F9CF36A63AAEAF50,0
1762,2737EBD3BEF39504,0
1763,585EFD18CF045F63,0
1764,8760CE69A449E1E4,0
1765,2F15A88A1002C658,0
1766,6E0023FE27E010CC,0
1767,FB97420FEBF1ADB1,0
1768,7ABF6CC85D9B670B,0
1769,722E4DF9A1F3BBAA,0
1770,6A2F83FDC30B5849,1
1771,1F2C3B217F57EEAD,0
1772,FC6065F247D11D46,0
1773,178419FF01602701,0
1774,A5EA1183266B975C,0
1775,ACD23117D79E002C,0
1776,13E0765F992301A8,0
1777,70128C3D326C4FE7,1
1778,AD8A3CC7BBB18434,0
1779,868460ED6852383D,0
1780,E05CBD59976CC74E,0
1781,EAE9AEF66D33E07F,0
1782,D74FBABC92CF6B75,0
1783,708F20E5FB0AE7D4,0
1784,A6069EB7956B66B1,1
1785,1C8F579A25811701,1
1786,DDF394282B1E1508,0
1787,535137D02DE074EC,0
1788,D05DC9AB811FB680,0
1789,E64B47AA2C9E50F5,0
1790,EC872C9402C7DB70,1
1791,4E51AAC6B4610E1A,0
1792,C52C87E504BA1C43,0
1793,DC196F77766C63C3,0
1794,416AD0FAC41525AA,1
1795,8D688FF38DDCDF8C,0
1796,31057F439F3F984E,0
1797,97A26C8FC997B09E,0
1798,D4C8C896E7E99C55,0
1799,50F7BC9BD8870A69,0
1800,397C6164CD193BA5,1
1801,985824F6C08C00D3,0
1802,CE4EB72D12C62BA3,0
1803,50E7E5006D77ACCF,0
1804,EDB58E307BC23B5D,0
1805,027AA844429F6E8E,1
1806,0046934E42BB38B7,0
1807,45B4D9D5DFB2B933,1
1808,15A49F3B4F4E6717,1
1809,B9A15E0A424073A7,0
1810,2CB5C631D0BE5241,0
1811,74BAC36E6FC36F6A,1
1812,8C6CFB783848AF28,1
1813,FAB9093EDF12B07F,0
1814,13F44F352CC2D393,0
1815,D6D5347F1213DF9E,0
1816,F3A7D632A75759E7,0
1817,D7BA8A3AC64060CA,1
1818,3D41EC7AD437CE9B,0
1819,FF83E6CFE3916793,0
1820,1897ADB1E8024154,0
1821,ACBEAFBF55E1D014,0
1822,EBECA4927D9C54CD,0
1823,C4789D69ADF9A07D,0
1824,D808514F8AEFE086,0
1825,CFE67E469D28DF0B,1
1826,E233591E3EA158FA,0
1827,E558337315D7325F,0
1828,9748160664A9C04A,0
1829,7B1C39FB8BEB3EBF,0
1830,F2BAAC607452B2B8,0
1831,E1EBF16A6EC9B4BB,0
1832,0BD39DC171E2741C,0
1833,7CD4AEFCBE103AAF,0
1834,FBA8115C76006E73,0
1835,F1EEB44464132551,0
1836,0589472F933CC6D5,0
1837,AAC518AAD7693668,0
1838,E73F0026B38D4731,0
1839,05F1D68F41E963F5,0
1840,55CD88B9273D8280,0
1841,308849C8FF6062FB,0
1842,7A21C39F8F0116E8,0
1843,6F3B8846FF009BE7,0
1844,639EBAC70BBF53F4,1
1845,8960B7F9548DB052,0
1846,5AD1CE5AC03631F6,0
1847,F946490B0C45C9EE,0
1848,9464DB3710791457,0
1849,603DE98A13E58BE9,0
1850,5C106814FE1B484B,1
1851,F59FE5D22BC0109F,0
1852,CA9D67C460192D5F,0
1853,5374303B7EBCA87C,0
1854,136004E119A91AC2,0
1855,D45ADD26B61891F2,0
1856,A14AA673D78948CE,0
1857,8E6C1884A593466E,0
1858,7C98734EB7BA886A,0
1859,F1982F779D445F38,0
1860,3980C536E6B2A766,0
1861,7006582F78082DEE,1
1862,AA59EA6292157A2D,0
1863,F11AA59946C827BB,0
1864,9777CDC6A80610CE,0
1865,27798F92036FDAC9,0
1866,EE0A1764CCA84B99,0
1867,14DCC3F315CFD754,0
1868,B7AA452792D7DD54,0
1869,029982E2A580CB1C,1
1870,21B4703CB82AD7F5,1
1871,9F528C4A8263677B,0
1872,309C035D9C195CD9,1
1873,F6FF882E947E7F8E,0
1874,DDE8562261E0DB07,0
1875,9820316ED83A6F9C,0
1876,815DE6306B54EF0B,0
1877,B810E783FD04979C,0
1878,3FFB6418BB661F8F,0
1879,DC9516CD2DC4555F,0
1880,1429C555CC2C949F,0
1881,5C5DCF9C81296C1B,0
1882,94C0AE7E6C200B4E,0
1883,29D5B6D27F9BEDB8,0
1884,230D7876BF12F389,0
1885,499E410C54BA07AD,0
1886,A5ED455FDED9CE02,0
1887,E32FAC8C7C748DF7,0
1888,7F623720039656FB,0
1889,D4C216027CA13B77,0
1890,33F45BF28D1194AF,0
1891,9FEA7D6C9E1111F0,1
1892,8E4874DC877FA9EC,0
1893,EF29960BE30150E1,0
1894,2DA8368DA5A80397,1
1895,A5FDB4EDEC036648,0
1896,638542027DE21944,1
1897,C5A5A0664398865D,0
1898,C851542C26DBBE52,0
1899,D28A601E8369BA81,0
1900,28F1CB90ED6B672D,0
1901,E5941156287FCD13,0
1902,F4E92EA063B44599,1
1903,4C9279A3DEE260CD,0
1904,47755F510EE484A5,0
1905,81B29F3327A666E7,0
1906,7FAADEDD61D86587,0
1907,65C688B42A17476F,0
1908,FCAAA01AC497E5BC,0
1909,2534C6A50DA4283F,0
1910,66528A5EE25FDF7B,0
1911,82BC4B8FB174952A,1
1912,91E524111F5F1381,1
1913,771C459962580C86,0
1914,492BD0F0BE309C47,0
1915,6968FEB86A4A9F47,0
1916,C572ACE95397254C,0
1917,C82345193FB4C9DF,0
1918,87DE50D388D1316B,0
1919,44EDAFF096CC4451,0
1920,D986C63CCC2D58DC,0
1921,F7DF53AA2178EE1C,0
1922,E93C56F9BC89CF33,0
1923,86CE6A7FACACFBA7,0
1924,12132177AB22B854,1
1925,A2D857DC51EBA893,0
1926,486A5555B7ABFD37,0
1927,3A69C52D2F4030BD,0
1928,E0D1C83A6EC5893B,0
1929,9CF9C40BB40D8944,1
1930,AFD976B70326452E,0
1931,0EDB7E11B9C869AC,0
1932,9F2D0837D863077D,0
1933,D98D288980E2B534,1
1934,1BA6C0CAF9705B0C,1
1935,B46332DC97C14475,0
1936,0D981003CE405E8E,0
1937,528BB50CF309F190,0
1938,D208B0CAEEFCCC72,1
1939,3415C8FA0E330250,0
1940,C7F7077692111C15,0
1941,3606D9288A3A95FC,0
1942,A4A650D3FB820C97,1
1943,9747A88CBE096CCF,1
1944,07502150E2E9EB06,0
1945,69A5A77A0E7A016A,0
1946,7E66E52C83850B91,0
1947,6FC08A0B126FDF9C,0
1948,625FC9313EC45A63,0
1949,547A1327A1DA3AB5,0
1950,26C8928AACD2F78D,1
1951,64126D539462FD7A,0
1952,D376C1098E93F5D3,0
1953,5F23B79C3B806173,0
1954,DFF903D9637C67C7,0
1955,388E7A92D1F8BFC2,0
1956,DF8E1EB51F6F7221,0
1957,27C8259052C64655,0
1958,CFFD5C60F5A47AC2,0
1959,B91810E11DC3EA00,1
1960,367D696840DA4CED,0
1961,2793677A818AF20C,0
1962,C51F9C86C5CDF236,0
1963,AA503D04AB7893C0,1
1964,F4320845EE3CD204,0
1965,7E04250DB7D63754,0
1966,0DCADF58F78C4BA0,1
1967,5845B28236DB1490,0
1968,E8D107A493F65811,0
1969,1A00DFEB1F9A5D16,0
1970,6ACCA71CE06511D7,0
1971,A06F9C4F6346C75C,1
1972,C97E2BA933FCABBF,1
1973,DF399576CB8A8605,0
1974,001ABBF3373AFC5B,1
1975,147C5E4ABDC7B945,0
1976,AE5E84B78C1568F3,0
1977,249F849C2DBC6BFD,1
1978,DC92C45105BF235F,0
1979,04C49D062F6ABF23,0
1980,CEA7F2563EA5AA4F,0
1981,7555E2468300BA15,0
1982,721E29B70E9461BD,0
1983,C8743830D99ED358,1
1984,23B034091B4FDA61,0
1985,979BD20FF2033705,0
1986,E30C37DC9C421FC9,0
1987,B22C1053D93F2941,1
1988,51F266F206BD87E9,0
1989,7EA2A11C294F2168,0
1990,C6407DDCD7E87CEF,0
1991,6F05F97E285FD37D,1
1992,A70AF5D5EDEDBC17,0
1993,9FB031AB02DA9136,1
1994,E04C52FF232B2FB4,0
1995,E5C64ED5401AF8CF,1
1996,86C0024DAA319F28,0
1997,A9C08E3FAA17861C,0
1998,3108B9AB948D18B0,1
1999,35D62949B13AEF1C,1
2000,EBAA3ACC4921BA8D,1
2001,3DF9D9F0B9C8B49A,0
2002,205968D02059DD44,1
2003,80607ADDE42C78DF,0
2004,87CEC2A7EBF291CB,1
2005,2242261EAE13BE69,0
2006,6B4B40A19528AEBA,1
2007,A37DB2B43F8DAC31,0
2008,0F979E3920FC4DE0,0
2009,C7E728AEF1134460,0
2010,368120CE52C89630,1
2011,0C1FC5EBFEE8A814,0
2012,3FA40897E693106A,1
2013,EC21B61C0E7E9ED2,1
2014,21A28899786DAD53,0
2015,EEE00392A6AE4407,1
2016,136EB932E3284D25,0
2017,BB5DA52BD9C4EE2A,1
2018,D7C2834BEE194C54,0
2019,D40273E790C20716,0
2020,D4268A2DDC1C8081,0
2021,E94A1E042666FDF7,0
2022,4679F4D4E1A002DC,0
2023,5993BD51F0C1C294,0
2024,9D1775794B29D49A,0
2025,078AC27F4F475CD5,1
2026,4F20102FACC567F1,0
2027,1C5A77B65AFD915E,0
2028,6F6BC47DF414D039,1
2029,7FA5906FE0FAE12C,0
2030,E222FFA3D9884097,0
2031,05BE414D8F98DCD1,0
2032,A3C490D6D0253778,0
2033,EFE7D352D362800E,0
2034,7B9C7FDF9717338D,0
2035,DE15FD213069F7E2,1
2036,23110E1496F53316,0
2037,341CF70A1908E9B4,0
2038,3F5EF2A66C4DF781,0
2039,3202D681967C0542,0
2040,0F1BF3883DE1EF78,1
2041,5427127372921616,0
2042,612ED2E844CFB14B,0
2043,2890DC010BAABBC9,0
2044,EF19B0BD47540F7D,0
2045,563429A57FD710FD,0
2046,F0886DC32FEC2A6B,0
2047,CDC34E3CE9D3FA28,0
2048,1DFB2405C09BA99C,0
2049,DB176233C55819F3,0
2050,03A39B35A3EDB48E,0
2051,3B3DC4B62F6393BC,0
2052,01F3AA822FA90F03,0
2053,D75C6E8880B9142B,0
2054,0095DD775F7412CC,0
2055,E47209DC960BDDB1,1
2056,8030EE90C9EF9441,0
2057,EBFE901457D96DFA,0
2058,90265ED35A04EDDA,0
2059,DFCB6981FEA7F64B,0
2060,050B63B0C42C2528,0
2061,CF50871427DFA786,0
2062,FCB65B1F5BE1BD73,0
2063,DA86EB9526E62138,0
2064,6A8683F1AD8F07AF,0
2065,58F058B202AC4ED2,1
2066,AFE3EC2405EE458C,0
2067,308637817AE40AD9,1
2068,5D8FB574CD632264,0
2069,CC4119CA048AE8E4,0
2070,3C83EEF3FA429395,0
2071,0A0BCF4D911F1C5C,0
2072,D6C9F6A6F5D0B221,0
2073,EDAB835025086506,0
2074,9DB551674228B897,1
2075,392142C62A973152,0
2076,90A9F90D3CB25189,0
2077,48A541F4AF11399C,0
2078,C48DFFCD49EFF987,0
2079,8C6AF6E5452F86B9,0
2080,0CFB56430AA506DB,0
2081,D52D6D14802C4EBE,0
2082,6655014E320A7E82,0
2083,E1B91B283D1C5BCA,0
2084,BF45E6792B895823,0
2085,6A2EFB0449C8239F,0
2086,47D69F340769DB1F,0
2087,4B41156D04919457,0
2088,8B0AF58390D10739,0
2089,CB2C0F8DD1F43A66,0
2090,FC5BA34620281D4F,0
2091,AD6A5864E3F1894A,0
2092,B640A5613536EEF1,0
2093,B647E18830E6C1C7,0
2094,94963550D379BBD3,1
2095,EE979D9FA34C7D28,0
2096,824399E5A568295F,0
2097,1C8C34009ACF75A9,0
2098,01B6A02AFAE7D514,0
2099,17BB1CFED4A43FE4,1
2100,A1CCAA2BEA7050DB,1
2101,76D278D6FB0AE7FF,0
2102,9D54BECD63875A79,0
2103,7CC67443A10137F6,1
2104,5CAD2E77149B35EE,0
2105,F40601727007DDFE,0
2106,327483B8EFD34847,0
2107,6FDB80BC4ABBF78D,0
2108,F2C2F4F942A91FEF,0
2109,65051BB8608DB508,0
2110,D4FFE37673CCC207,0
2111,FDB8B833205F8F27,0
2112,BA513710513727D3,0
2113,61D6CC64DB059E44,0
2114,AB37B9C0458A7903,0
2115,9E7CAA2107313674,0
2116,493843D1ADC89F81,0
2117,B988A1F357C5E5AD,0
2118,903B792F3700BA16,0
2119,43316E9B5DED2256,0
2120,35F678A89F9A88DA,0
2121,B22788EC8AF27700,0
2122,E9EB2DD20ECF0C48,0
2123,BC4AA24255400453,0
2124,4898CEFF8B76BC01,0
2125,58D9D3CF2FA4A823,1
2126,8CF749A1CF2AF569,0
2127,B379E32EB6DDAE3D,0
2128,8A989A673534CD2B,0
2129,96862A40063BE17C,0
2130,089AE3DAA94429D3,0
2131,F7B8270F967838FC,0
2132,D5E6A2C7C95F17D6,0
2133,697AAD622D86B667,0
2134,6A7D80C98F0C0B50,0
2135,4A3F1E13B9D9337B,1
2136,8F519512E1AFA7AE,0
2137,CDD02783A248C0E9,0
2138,82E008825CC99108,0
2139,4DDC08C0D0F47B75,0
2140,A9E15F417829D1BC,0
2141,ADA3A8941328E434,0
2142,251799B65D03F21A,0
2143,F836B477DAF8A6A0,0
2144,9B334CD3C90504FA,0
2145,89AFC37A3BE431DC,0
2146,1CBB62BF98A6AFA5,0
2147,929E1293CFC147AC,0
2148,4F178609F1BAC5B9,0
2149,B4A8839BE381B48B,0
2150,8D55A377F98D0882,0
2151,FD2B79389049D29A,0
2152,675B48217FBCAD33,0
2153,B5B2E9ECE5EFC4CD,0
2154,49CEA73B3FC2367F,0
2155,876000D6AFA44FAA,1
2156,8D4CCAEDEC2E7D56,0
2157,4934B8F258C5296F,0
2158,3F746FBDBE9E3DD7,1
2159,3A111847163C49BD,0
2160,FA6409B17A429D0A,1
2161,3B3138E363E6FD05,0
2162,3EB6835E694BC390,0
2163,0A4F65C674169E1F,1
2164,207DC8AD3BD84932,0
2165,E9494D52846CB365,1
2166,4832DDC59992C0D5,0
2167,EDD0B6C5E2DA35B1,0
2168,6FFCB3330313ACCC,0
2169,930122EFBE6186AD,0
2170,4AD3B13D3087664D,0
2171,701B0741345F8EAC,0
2172,1B1D7AFF8D9EA7BC,0
2173,5B7FE1EEFCDDAE05,0
2174,9B6B254010D48FCF,1
2175,6FFD04B4424542CD,0
2176,30B881DECFCE670F,0
2177,10FC9481F5B6832D,0
2178,078AB053815DCC53,0
2179,B5DD29BEB8157288,0
2180,A6365CC65FFEFB35,0
2181,7C26DDE08D0795F5,0
2182,13FFD39A6B0E0B37,0
2183,04B61A15565DF875,0
2184,46782BD96E9C779A,0
2185,1B5FC0D99DA18BD0,1
2186,6AAE7D6F38F1FEB7,0
2187,45F9CE57247FAB3E,0
2188,287CFF144E1C0164,1
2189,BCFFAF27B2AEA4CE,1
2190,8D39533658149CA2,0
2191,100E2BB9B5F922CD,0
2192,85A07640A4E3EA45,0
2193,6C89CADCAA0B5C67,0
2194,F82A870EB74B2A01,0
2195,E1B920A61D3365A6,0
2196,7578A3E3BC136210,0
2197,666CCCFAA59A8F29,1
2198,23AF077C0A1A9F31,1
2199,C2817A8C531D0FEA,0
2200,17DC004378856D60,0
2201,992037936659795C,0
2202,431D3E7C4948CB37,0
2203,CDF20167DAF0FC6C,0
2204,D29034640456F251,0
2205,0DDC9AF1829510E9,0
2206,83A1EFC9E980D5BA,0
2207,5FB3ADDB9E6BFC16,0
2208,F6165DA09F81B29E,0
2209,DA90D8744211E5AB,0
2210,D81B8933EA229AFA,0
2211,C8B27E46D89B21A9,0
2212,3A5E09DEDCA7E9C3,0
2213,619E8A0A7FD0EC14,0
2214,CD4DC6FFD7AAD772,0
2215,1F6204C80B40E206,0
2216,73C1D982DF82AD2F,0
2217,7E9F02F1B7B32958,0
2218,7D06E9E7B97D4972,0
2219,A7372760781C10CB,0
2220,5F7FF6F6F3CF343A,0
2221,FF3169DCB2C0D4A4,0
2222,2AA5A1C14FC819FB,1
2223,6C16B89837E55BF7,0
2224,15DAFDCE86C6AB7E,0
2225,48FE7947AD158D80,0
2226,8AE541A0A6D307AD,0
2227,194D11142BDDC117,0
2228,E925FF7969F80E09,0
2229,054D8A1A97996807,1
2230,A14F55B087B71E0E,0
2231,F2A6AFD6CF8B0009,1
2232,34131C46DB23C159,0
2233,8B720C2619ED363E,0
2234,99D7F3FBB69B6D6B,0
2235,0F71A59F9CC86A8C,0
2236,930BC8C04D881A36,0
2237,279D56857F396427,0
2238,97A5B164A746A6CC,0
2239,BFBF04730D5613B4,0
2240,52831E602F74C8D6,0
2241,6044B1F0FF2CD1C6,0
2242,392C8E1CE874EFF3,0
2243,3BCC9D4CE6B1D14D,0
2244,5E1A3139406DF823,1
2245,5F9492AD32D2690A,0
2246,D56ADB73A6B1F50E,0
2247,D686065EE001C8F2,0
2248,317428D61416F735,1
2249,7E515583AEFB99A9,0
2250,CFDF80DC726C719B,0
2251,F4EE9412B0D53DF1,0
2252,0DE726659515623D,0
2253,41E4A8AECE47E5F3,1
2254,F770A718DAE7BF96,0
2255,4CD9EBEDFEE10AFD,0
2256,16EC943211D31096,0
2257,06087E45519AE137,0
2258,F4D777A4E48BA12A,0
2259,3F98833911554968,0
2260,D18DFAB993E4CE68,0
2261,391288A7AFAD0AA5,0
2262,0BFDEFE8D5B5416C,1
2263,A3D99B1E7978BFBE,0
2264,5148872D2E75AFA7,0
2265,29B21727E2B98880,0
2266,4FBD53A84F7440C6,1
2267,77C072EBDF0B60D7,0
2268,DA5EF7C9A1D7C947,0
2269,FB5894D9B19B3A83,0
2270,F084E04F7D574E8D,1
2271,9B3AF3A3F9034179,1
2272,EF276201F9A302E3,0
2273,6D0128E0185136DC,0
2274,859A78A3D0DFEFFF,0
2275,94A7D393CD61DA84,1
2276,CB75FCCEDD031018,0
2277,847A35F20ED913E2,0
2278,19F53F4BBB15D64C,0
2279,AC3CEAA6D1880B82,0
2280,030F01D9C36063B7,1
2281,1DEF533BDB24CCA6,0
2282,C7D8CA6CCA5DA99B,1
2283,A7C996E4DD726485,1
2284,0DF70B2FF7ADC41E,0
2285,4E5BB8234F5EB0EF,0
2286,77596005A925F3B7,0
2287,69FB9DEA78CAE2F2,0
2288,A586ADF1047E3721,0
2289,F1136EE9E16184B6,0
2290,2C37A723A9B2A2E1,0
2291,DD8C03EC5C7E6845,0
2292,6686CCDDEAF976CD,0
2293,62D2E51C63999DEA,1
2294,EE7DC2D3D60448B0,0
2295,06389BACC59498C6,0
2296,3FD00F3F89D7721C,0
2297,F52A7AD4473FC31E,0
2298,ACEED85D9AC18F49,0
2299,CEC8267635DCB62C,0
2300,19166DADB195D66B,0
2301,345A8BE4ADA89E10,0
2302,9C3C7F0DAE373119,1
2303,E25AFFC3C99888DC,0
2304,47D65E19DBF4BE5E,0
2305,14FD4EFEC5DBB0C2,0
2306,B0985B4A101EC10D,0
2307,C6FA5EEDA308B6A2,0
2308,116FE3F7FB6F1925,0
2309,7A351DBB7BD6727E,0
2310,70FFA2F75033EA7B,0
2311,5A14C01D6019AF9C,1
2312,17CE6BAF87114B95,0
2313,5BFA3DAE97E5371E,0
2314,5045AF348B523E68,1
2315,AAB1FABD9BDDDA2C,0
2316,D168E7B665C9ACE6,0
2317,1CEA7F7BCF9F9E8C,0
2318,2CC443B057533E6F,0
2319,E78C4D158EF1BBC2,0
2320,4425F9291914F9B3,1
2321,C14B36F54A30E175,0
2322,F7301FC27A8FE324,0
2323,A62A75F094148AD5,1
2324,DBA56FB7E93E3DB0,0
2325,9E6F8C50E552DA75,0
2326,F32B1AAA451375F1,0
2327,DDC34FDC1EBA58EA,0
2328,749224C267793098,0
2329,F1FC546252CFCCF5,0
2330,EC99F85559D8CC81,1
2331,85000E0BCCDDC9BA,0
2332,197ACE204A0E2140,0
2333,F96F4D622199D438,0
2334,C615A9A62F0F2224,1
2335,379443AE81AA8388,0
2336,322CD6D42D4D223E,0
2337,1359B4A426BC643C,0
2338,29A22AEA6CFCA0ED,0
2339,A4A82D7AF4BD4F6C,0
2340,CB22FBCC6D6BDE54,0
2341,CDD573DB983DCD0F,0
2342,1D68636BBB29E228,0
2343,197317BD76BC77CA,0
2344,49DE19AA613A4DBA,1
2345,C23A442989F77A79,0
2346,DA80AF23E5A3198E,0
2347,4CBCFDD377E11BC7,0
2348,777F38C4E6772277,0
2349,0D4F86E9C4B79868,0
2350,6EF53CC68A8F4D82,0
2351,64031DE68DFC2953,0
2352,67CB73E90E23509F,1
2353,08B10F474607FFF4,1
2354,801E72E85D29528D,0
2355,0434251E5DE4BF1A,0
2356,84D52CD2C9655118,0
2357,634BD0209534E857,0
2358,150F181751366975,0
2359,2C37F7C55553F87D,0
2360,D95B1F92CA808A85,0
2361,306914F465301DA6,0
2362,800FDEAEC6801AE4,0
2363,C1431FAF4DD7767E,0
2364,35BD4CAA6600F3D1,0
2365,964C6E9453868C3F,0
2366,C7A0A0E257524AD6,1
2367,DE40AB79D3C80A10,0
2368,A5B3F9F7D0003A30,0
2369,4DD529A465062176,0
2370,EE2A7424DA8E6391,1
2371,11701509EEFA70CC,0
2372,AF53AD5ED09B4B6A,0
2373,597EC00698494FD1,0
2374,2F9F3721179A9D53,0
2375,E0D52B71AFF1C018,0
2376,996F284252D5C71F,0
2377,4FF1B6E9BCB22A7A,0
2378,9A6F0DDA5067763C,1
2379,9CC32E40E243DBF6,0
2380,A7AE7E87EF996DE7,0
2381,4925AC33DC4D6967,0
2382,78D97E680316DBAF,0
2383,98126AFC79733886,0
2384,DBD15DEBFA31A653,0
2385,9918041088A774B9,0
2386,C23F28B86886C143,0
2387,9FC59A229A88EEE8,0
2388,4E574172560DB722,0
2389,DC7CF1770CBCFF7E,0
2390,624429B6FBC5D514,0
2391,9E0EA298D049F528,1
2392,4B4F104EBAFAD72B,0
2393,4C69947D6ECB035B,0
2394,4DEA40CF785FA423,0
2395,6BBBD273FF25D8A1,0
2396,389A724C9F18EC4E,0
2397,8540ADEC9388C52C,0
2398,B7D346FE68460544,0
2399,180861ED161F4673,0
2400,E6A4C55D758B641B,0
2401,F6CFDF4B02727718,0
2402,9E8F0C762C4E316A,0
2403,ED479F2AB835B077,0
2404,35200954DCE7122B,0
2405,EECAF0EC481A91F0,1
2406,C51B2A521611F24A,0
2407,46E41C77D7D056E4,0
2408,819CA64DC5BFDB56,0
2409,48E7E1F4D7AF48E7,0
2410,33EE81386AD8B40A,0
2411,EE9B4DBDFDB82950,1
2412,FE73478273311DF7,1
2413,C37E5CC9CDD1D688,0
2414,10E5E73EAC89B3B4,0
2415,C4959398A1E4B079,0
2416,CB92BBBFE25FAD3C,0
2417,26CD74A843542638,0
2418,2E58EF5C9B300BF5,1
2419,6540D4D0E25B6AF0,0
2420,89D6BBBCED85205A,0
2421,57A5D23431AA2495,0
2422,C44D577DC339C9DE,0
2423,2C7AE5968A48AC55,0
2424,A4209214AD09C118,1
2425,109333CA4A832F66,0
2426,5D0D45F565C642F1,0
2427,6022D1F52D97DA23,0
2428,C12B87D1B32A076D,0
2429,03974E08FD6B535D,0
2430,97D6D9F1CB28DF2E,0
2431,3C30664FACCB891C,0
2432,C4DDCB80E77DEFBB,0
2433,3D05A98613359FA9,0
2434,5662BD2C375CC169,0
2435,09E97E9A1F0C850D,0
2436,0B8322B068ECB869,0
2437,1D8430B2CE59D11C,0
2438,AC728B39A724FCA3,1
2439,4F6EA0605B921C69,0
2440,3C3C2F0AB54C1E88,1
2441,7F4B770094F80A15,0
2442,1435EE4AB5FDA969,0
2443,193FE069CEA9AD06,0
2444,7D91E735D74C45F0,0
2445,132F32B035D67E69,0
2446,153DFAF0EBE5EED7,0
2447,9B41F90ECB52FBD5,0
2448,FFD48BA98FA2D299,0
2449,1C0A4283BFCDABCE,0
2450,6DB0C799A69E03CC,1
2451,58F37ED3724DE024,0
2452,6718B4D73343DE0B,1
2453,464402009EB7C51E,0
2454,25294AD21E2434A1,0
2455,CE0077D4672A4DA7,0
2456,E1E1EA0FE949B2AA,0
2457,15C29CFBF194F53C,0
2458,77614D77BA8C3B68,0
2459,48BBBB1F68432AE9,0
2460,9D308C7D1467CE32,0
2461,F0666EDE76DB4148,1
2462,959949E8EBE8D9FF,0
2463,399BE275B09C4EB2,0
2464,E8A1DF03BFC1233E,0
2465,0DC778E995EF01A8,0
2466,DAC9E28F3D884A23,0
2467,EA7E950FC184D2B3,0
2468,C19D505E153B62A1,0
2469,5B057E9E8E02C3F6,1
2470,CA8F999463B023E2,0
2471,5B1F47ABDD360EDC,1
2472,0EAB44AFC983F3C9,1
2473,DE688129248E47EF,0
2474,B51FDA6CF3300642,0
2475,786B8AA355895363,0
2476,A6843D691D3B5FC8,1
2477,804992D9F2F91DBE,0
2478,5740F1AAEABF7334,0
2479,DFB16997FB450844,0
2480,7B67F20AE96EEDEC,0
2481,C0384C9483B8B753,0
2482,0D0573BB5090AEDC,0
2483,8265F03652559844,0
2484,EC30133EE5CECF40,0
2485,3ACCFBFA1D3CAE4F,0
2486,DFACD325B3C4039B,0
2487,7036B44261E7841A,0
2488,88AC185B7E2ACE28,0
2489,B44837B17CB4CCC1,0
2490,38000DE835EA5497,0
2491,EF9F0CF34111C065,0
2492,4EE0455E56C155D8,0
2493,F27F9DB376AD639F,0
2494,EB7A78A9D2986022,0
2495,C69F188381C09F86,0
2496,4DFBEFF726C310D9,0
2497,03F525C29999A6E5,0
2498,9BF21A286BE0040A,0
2499,B2740EF40C4569FF,0
2500,8BEC31694B631E42,0
2501,D2D4ABB971D44C2E,0
2502,90A0B652A4AEA6BB,1
2503,9B4A587460241873,1
2504,01334E96398278D0,0
